,hour,users,messages,date
32965,20:15,Jorge,Yo lo estuve intentando y nada,4-1-20
32966,20:15,Alvarito,Hay alguna otra forma de no volver de fiesta?,4-1-20
32967,20:16,Alvarito,Sigue micky,4-1-20
32968,20:16,Marlena,Eres el macho alfa de la noche entonces,4-1-20
32969,20:17,Jorge,Uff ojalá haber sido beta y potar,4-1-20
32970,20:17,Jorge,Hoy me he despertado pedo,4-1-20
32971,20:17,Jorge,Me remito a mi vídeo de joker,4-1-20
32972,20:17,Jorge,Aca,4-1-20
32973,20:19,Alvarito,Uffff,4-1-20
32974,20:19,Alvarito,Jajjaa yo os digo q seguia pedo,4-1-20
32975,20:21,Alvaro,Parece un muñeco,4-1-20
32976,20:21,Alvarito,Quien es el carapolla ese,4-1-20
32977,20:21,Jorge,Uno del pp,4-1-20
32978,20:22,Alvaro,Un rision,4-1-20
32979,20:22,Jorge,Que anges era periodista que cubría al pp,4-1-20
32980,20:22,Alvarito,Coño,4-1-20
32981,20:22,Alvarito,El de libertaddigital?,4-1-20
32982,20:22,Alvaro,<Multimedia omitido>,4-1-20
32983,20:26,Jorge,Ese,4-1-20
32984,20:26,Jorge,Jajaja tal cual,4-1-20
32985,20:52,Ivan,El Bebé malisioso,4-1-20
32986,20:57,Jorge,Jajajaja,4-1-20
32987,20:58,Jorge,Estoy deseando ver las aventuras del duende y sus amigos y el mago,4-1-20
32988,21:00,Alvarito,Jjjaja,4-1-20
32989,21:00,Alvarito,Venios,4-1-20
32990,21:00,Alvaro,K chidpa,4-1-20
32991,21:00,Alvarito,A torrijos,4-1-20
32992,21:01,Jorge,Voy,4-1-20
32993,21:01,Alvarito,Ole,4-1-20
32994,21:04,Jorge,<Multimedia omitido>,4-1-20
32995,21:05,Alvaro,😄😄😄,4-1-20
32996,21:49,Alvaro,Lindo duende iba en el carro,4-1-20
32997,21:49,Pete,<Multimedia omitido>,4-1-20
32998,21:49,Alvaro,Hoy estoy en Aranjuez no cuentes con mi chispa en esta ocasión,4-1-20
32999,22:15,Ivan,😂🤣😂🤣,4-1-20
33000,22:29,Alvarito,<Multimedia omitido>,4-1-20
33001,23:01,Alvaro,Jajajaja,4-1-20
33002,23:02,Pete,<Multimedia omitido>,4-1-20
33003,23:02,Pete,Ivan de mayor,4-1-20
33004,23:04,Pete,Ojo a este documento,4-1-20
33005,23:05,Pete,<Multimedia omitido>,4-1-20
33006,23:06,Pete,Jajajaja papito!!,4-1-20
33007,23:07,Pete,Ni me acordaba q te grabe potando jajaja,4-1-20
33008,23:07,Pete,<Multimedia omitido>,4-1-20
33009,23:09,Pete,<Multimedia omitido>,4-1-20
33010,23:26,Alvarito,Jajajjjjua,4-1-20
33011,23:31,Ivan,Independence Day?,4-1-20
33012,23:36,Alvaro,Jajajaja no se si quiero verlo,4-1-20
33013,23:37,Alvaro,//www.abc.es/estilo/gente/abci-bigote-arrocet-mas-feliz-nunca-tras-ruptura-maria-teresa-campos-202001031152_noticia.html,4-1-20
33014,23:37,Alvaro,Ufff menos mal q bigote ya está bien,4-1-20
33015,23:38,Alvaro,Estaba yo preocupao ya,4-1-20
33016,0:08,Jose,<Multimedia omitido>,5-1-20
33017,1:57,Alvaro,<Multimedia omitido>,5-1-20
33018,2:15,Alvarito,Son los mejores,5-1-20
33022,10:16,Pete,Vaya congresito nos está quedando,5-1-20
33023,10:16,Pete,Joder que chusma,5-1-20
33024,10:16,Jose,Cada vez que tiene mi padre puesto el debate se lo quito,5-1-20
33025,10:16,Jose,No puedo escuchar ni a uno,5-1-20
33026,10:16,Jose,Que asco me dan todos,5-1-20
33027,10:25,Pete,Habrá algún tamayito?,5-1-20
33028,10:26,Jose,Ni de coña,5-1-20
33029,10:27,Jose,Xke alguien iba a dejar de ganar 6000 euros al mes?,5-1-20
33030,10:33,Pete,De momento mis respetos a la canaria,5-1-20
33031,10:36,Jorge,<Multimedia omitido>,5-1-20
33032,10:46,Alvarito,Aaaaaa,5-1-20
33033,10:46,Alvarito,Uuuuuuu,5-1-20
33034,10:46,Alvarito,Aaaaaaaaa,5-1-20
33035,10:46,Alvarito,<Multimedia omitido>,5-1-20
33036,11:00,Jorge,<Multimedia omitido>,5-1-20
33037,11:00,Jorge,<Multimedia omitido>,5-1-20
33038,12:03,Alvarito,<Multimedia omitido>,5-1-20
33039,12:11,Jorge,Jajajaja qué n1,5-1-20
33040,12:12,Alvarito,Mete bien macho,5-1-20
33041,12:12,Alvarito,Y ellos pelean como el canguro,5-1-20
33042,12:50,Jose,<Multimedia omitido>,5-1-20
33043,12:56,Alvarito,Y otro ejemplo de maniiulacion roja del lenguaje,5-1-20
33044,12:57,Alvarito,Os habeis dado cuenta que el cocinero guarro de la pedroche,5-1-20
33045,12:57,Alvarito,Empezo como david muñoz,5-1-20
33046,12:57,Alvarito,Paso a daviz muñoz,5-1-20
33047,12:57,Alvarito,Y ahora es dabiz muñoz,5-1-20
33048,12:57,Alvarito,Que puta verguenza,5-1-20
33049,12:59,Jose,Hay que sonar cool,5-1-20
33050,12:59,Antoñito,Pfff....😂😂,5-1-20
33051,12:59,Jose,Picolo que te ha parecido ver a la bancada socialista aplaudiendo un discurso de Bildu?,5-1-20
33052,13:00,Jose,Es este ya la confirmación absoluta de que España DEP y no tiene solución,5-1-20
33053,13:09,Alvaro,Fijate si hubierais ido a votar los q os quedasteis en casa...,5-1-20
33054,13:09,Alvaro,Un escañito le hubieramos quitao a los rojos,5-1-20
33055,13:11,Jorge,Por culpa de José gobierna la eta en España,5-1-20
33056,13:11,Jorge,Gracias jose,5-1-20
33057,13:12,Alvaro,Gracias,5-1-20
33058,13:12,Jorge,Da las gracias a José el abstenido,5-1-20
33059,13:12,Jorge,<Multimedia omitido>,5-1-20
33060,13:12,Jorge,Gracias José el abstenido,5-1-20
33061,13:12,Alvaro,😆😆😆,5-1-20
33062,13:13,Alvaro,Gracias Jose el abstenido,5-1-20
33063,13:13,Alvaro,El voto util,5-1-20
33064,13:13,Alvaro,Ahora no vale quejarse,5-1-20
33065,13:13,Alvaro,A llorar a la lloreria,5-1-20
33066,13:13,Jorge,Cuando obliguen a José a poner bombas en el cuartel de la guardia civil no se puede quejar,5-1-20
33067,13:14,Alvaro,Aaaaamigooooo,5-1-20
33068,13:14,Jorge,Es lo que ha querido permitiendo el gobierno de los rojos,5-1-20
33069,13:14,Alvaro,Con coletitas cobrando su sueldecito,5-1-20
33070,13:14,Alvaro,Llenandose los bolsillos a espuertas,5-1-20
33071,13:18,Jose,A lo mejor si hubieras votado al PP en vez de a Vox hubiera sacado algún escaño más,5-1-20
33072,13:18,Jose,Xke mi voto hubiera ido a Ciudadanos y poco valor tiene,5-1-20
33073,13:18,Jose,A lo mejor Álvaro el fachita ha caído en la técnica del PSOE de inflar a Vox y ahí está gobernando,5-1-20
33074,13:19,Jose,Gracias Álvaro el fachita,5-1-20
33075,13:24,Alvarito,Jajajaj que nooo,5-1-20
33076,13:26,Alvarito,"El unico que se puede quejar es el que NO vota. Porque si votas aceptad el sistema. Si votas aceptas que uno pacte (aunque no te guste), si votas acatas que un sinverguenza mentiroso se",5-1-20
33081,13:26,Alvarito,No se engañen señores,5-1-20
33082,13:26,Alvarito,"Aqui los unicos q podemos reirnos somos los que hemos abierto los ojos a la verdad unica, los bautizados",5-1-20
33083,13:27,Jose,"Oh Picolo es mi pastor, nada me falta",5-1-20
33084,13:28,Jorge,<Multimedia omitido>,5-1-20
33085,13:28,Jorge,<Multimedia omitido>,5-1-20
33086,13:34,Alvarito,<Multimedia omitido>,5-1-20
33087,14:03,Ivan,😂🤣😂😂 qué bien,5-1-20
33088,14:28,Alvaro,<Multimedia omitido>,5-1-20
33089,14:28,Alvaro,Donde más duele,5-1-20
33090,14:44,Eku,Correctísimo. Aprende papito,5-1-20
33091,14:48,Pete,Jajaja grande,5-1-20
33092,14:48,Pete,Que mediocre es la lastre,5-1-20
33093,14:50,Jose,Que mediocres son todos,5-1-20
33094,14:52,Eku,Qué mediocre es decir que todos son mediocres,5-1-20
33095,14:53,Jose,Que mediocres es decir mediocre al que dice que todos son mediocres,5-1-20
33096,14:59,Pete,Esta es la más mediocre de todos,5-1-20
33097,15:09,Jorge,Señores,5-1-20
33098,15:09,Jorge,Se inaugura la época de pádel,5-1-20
33099,15:09,Jorge,Cuando es el primer partido?,5-1-20
33100,15:10,Jose,Really?,5-1-20
33101,15:10,Jose,Yo esta mañana he estado dándole,5-1-20
33102,15:10,Jose,Ahora vengo de tomarme el vermú con fachaleco,5-1-20
33103,15:15,Jorge,Yepss,5-1-20
33104,15:15,Jorge,Tranquilos no es de pijos,5-1-20
33105,15:15,Jorge,A los 30 solo el golf es de pijos,5-1-20
33106,15:15,Alvarito,Jajajajaj,5-1-20
33107,15:15,Alvarito,Pos yo me apunto,5-1-20
33108,15:15,Alvarito,Pero quiero pistas cubiertas q son mejores y mas bartas,5-1-20
33109,15:15,Alvarito,Con bar y eso,5-1-20
33110,15:16,Jorge,No,5-1-20
33111,15:16,Jorge,Y menos si acuden papito o pete,5-1-20
33112,15:16,Jorge,La pléyade de beodos repugnantes,5-1-20
33113,15:28,Pete,La cabalgata de hoy con caramelos con envoltorios biodegradables y sin gluten,5-1-20
33114,15:28,Pete,Vaya generación de flojitos,5-1-20
33115,15:28,Pete,Seguro q prohíben hasta los paraguas,5-1-20
33116,15:30,Pete,Y en Lérida 3 reyas magas,5-1-20
33117,15:39,Ivan,Noooooo,5-1-20
33118,16:45,Jorge,<Multimedia omitido>,5-1-20
33119,17:41,Ivan,😂🤣😂😂,5-1-20
33120,20:40,Alvaro,//twitter.com/vox_es/status/1213526049516064768?s=20,5-1-20
33121,21:07,Eku,Estoy viendo la investidura y me dan ganas de echarme a llorar,5-1-20
33122,21:08,Alvarito,Expliquese brevemente para los que pasamos del circo,5-1-20
33123,21:09,Eku,Pfff es inexplicable macho,5-1-20
33124,21:09,Eku,Simplemente que la izquierda ha ganado el nuevo concepto de guerra y que se vienen tiempos muy jodidos,5-1-20
33125,21:14,Alvarito,Me encanta,5-1-20
33126,21:16,Eku,Supongo que te encanta desde la seguridad de que a ti no te afectará o no lo suficiente para que te importe.,5-1-20
33128,21:19,Alvarito,Me encanta px con suerte revienta todo,5-1-20
33129,21:19,Alvarito,Desde luego mi intencion es que me impacte lo minimo posible,5-1-20
33130,21:20,Jorge,Mi Españita se va a la puta,5-1-20
33131,21:20,Alvaro,Gracias eku por no votar tu tmb,5-1-20
33132,21:20,Alvarito,Para eso me esfuerzo,5-1-20
33133,21:20,Jorge,Encima hay un entorno de guerra mundial,5-1-20
33134,21:20,Alvaro,Ahora los lamentos no sirven,5-1-20
33135,21:20,Jorge,Mmm como huele,5-1-20
33136,21:20,Eku,"Ya, a ver a quién se llevan por el camino",5-1-20
33137,21:20,Alvarito,Pues a muchos bro incluido nosotros,5-1-20
33138,21:20,Jorge,Y Marruecos armándose que flipas y reclamando cosas que pertenecen a aguas canarias,5-1-20
33139,21:20,Alvarito,Pero ahi esta la fiesta,5-1-20
33140,21:20,Jorge,Y nosotros tendremos en el ministerio de defensa al webon rojo de turno,5-1-20
33141,21:21,Jorge,<Multimedia omitido>,5-1-20
33142,21:21,Jorge,<Multimedia omitido>,5-1-20
33143,21:21,Pete,Quedamos luego a arreglar el mundo en manuelbe?,5-1-20
33144,21:21,Alvaro,<Multimedia omitido>,5-1-20
33145,21:21,Eku,"Álvaro, eres igual de borrego q los podemitas, no te engañes. Ni entiendes ni quieres entender lo que votas y lo que no votas. Ahora defiendes a vox como al Atleti.",5-1-20
33147,21:21,Alvaro,<Multimedia omitido>,5-1-20
33148,21:22,Jorge,<Multimedia omitido>,5-1-20
33149,21:22,Eku,Exqcto,5-1-20
33150,21:22,Jorge,No hay efectivos germà,5-1-20
33151,21:22,Alvaro,Es curioso q los q no votan ahora se lamentan por la q viene encima,5-1-20
33152,21:22,Alvaro,Tenemos lo q nos merecemos,5-1-20
33153,21:23,Eku,"Curioso no, te lo he explicado con pelos y señales",5-1-20
33154,21:23,Eku,"Te recuerdo que tú has votado al PP tb, muy responsable de mucho de lo que pasa hoy",5-1-20
33155,21:23,Eku,No te laves las manos Poncio,5-1-20
33156,21:24,Jorge,Va un poncio,5-1-20
33157,21:24,Alvarito,Va,5-1-20
33158,21:24,Jorge,Tb te digo eku,5-1-20
33159,21:24,Eku,Poooooncio,5-1-20
33160,21:24,Jorge,Con 18 años éramos ignorantes en politica,5-1-20
33161,21:24,Jorge,Es más no se comentaba mucho nada de las concesiones a los indepes o de burbujas económicas etc,5-1-20
33162,21:24,Alvaro,Antes q a ZP a quien propongas votar me hubiera valido,5-1-20
33163,21:24,Jorge,No sabíamos lo que hacíamos ni a quien votabamos ni como decidiamos,5-1-20
33164,21:25,Jorge,La Benemetrica eres tú,5-1-20
33165,21:25,Eku,"Está claro, pero que no sé de qué da lecciones ahora Álvaro, ni creo que sepa lo que vota",5-1-20
33166,21:25,Alvaro,Se viene Gobierno destructor,5-1-20
33167,21:25,Jorge,The reds,5-1-20
33168,21:25,Jorge,La patulea,5-1-20
33169,21:25,Alvaro,Y los q decidieron no votar en su contra son igual de responsables q los q votaron por sus integrantes,5-1-20
33170,21:27,Jorge,<Multimedia omitido>,5-1-20
33171,21:27,Jorge,Pd ta ha empezado la defi,5-1-20
33172,21:27,Eku,"No veo en Papito, un análisis crítico, opiniones argumentadas, etc...",5-1-20
33175,21:27,Jorge,Álvaro hoy hace un frío absolutamente especial en papiflat,5-1-20
33176,21:28,Alvaro,Yo tengo la conciencia muy tranquila con lo q voté estas últimas elecciones y todas las anteriores,5-1-20
33177,21:28,Alvaro,De lo q no estaría orgulloso es de haber permitido tal despropósito,5-1-20
33178,21:28,Eku,No hay más preguntas señoría,5-1-20
33179,21:28,Eku,Fin de la sesión,5-1-20
33180,21:29,Eku,"Lo has hecho, votando al PP que han inflado a concesiones y caprichos a los indepes a cambio de apoyos, alimentando la bestia que son a día de hoy",5-1-20
33181,21:30,Eku,Apoyando la livg,5-1-20
33182,21:30,Eku,Siendo con el PP el mayor flujo de inmigración de la historia reciente,5-1-20
33183,21:31,Alvaro,Cada perro q se lama su propio cipote,5-1-20
33184,21:31,Alvaro,<Multimedia omitido>,5-1-20
33185,21:31,Eku,Ea,5-1-20
33186,21:32,Jorge,<Multimedia omitido>,5-1-20
33187,21:32,Jorge,<Multimedia omitido>,5-1-20
33188,21:33,Jorge,Voy a ver el gran Lebowski,5-1-20
33189,21:33,Jorge,Alias Mario del Durban,5-1-20
33190,21:33,Alvaro,<Multimedia omitido>,5-1-20
33191,21:33,Alvaro,<Multimedia omitido>,5-1-20
33192,21:35,Jorge,Primero voy a intentar que no se me congelen los mocos,5-1-20
33193,21:40,Pete,Jajaja total,5-1-20
33194,21:40,Pete,Vino en chándal hasta el otro día q apareció de repente,5-1-20
33195,21:41,Pete,Hombre mojón,5-1-20
33196,21:41,Jorge,Es la pena en vida encarnada,5-1-20
33197,22:10,Jorge,<Multimedia omitido>,5-1-20
33198,22:10,Jorge,Federico ya te queda poco hdp,5-1-20
33199,22:33,Rafa,"Chavales, se debería someter a referéndum el número y título de los ministerios que hay, siempre he pensado que es un puto chanchullo de cada legislatura y que al final se gasta una pasta en maric",5-1-20
33200,22:35,Jorge,Rafa no nos tienes informados sobre novedades en Oriente medio,5-1-20
33201,22:36,Eku,"Tengo una pregunta para ti, Rafa.",5-1-20
33204,22:44,Alvarito,Eku no volvera a votar en 3...2...1...,5-1-20
33205,22:44,Alvarito,Tengo q pasarte lectura,5-1-20
33206,22:44,Eku,Adelante,5-1-20
33207,22:48,Rafa,"Sabía reflexión, pero mejor que todos pensemos que tiene que haber X ministerios y que sean para esto o lo otro que a que sólo una persona lo decida cada 4 años y cambie toda la estructura",5-1-20
33208,22:49,Eku,"Si estamos 9 personas en una habitación y hay dos electricistas, cuál es la mejor decisión, la tomada por los expertos o la tomada en consenso entre los 9?",5-1-20
33209,22:49,Eku,Para arreglar un corte de luz*,5-1-20
33210,22:52,Jorge,<Multimedia omitido>,5-1-20
33211,22:53,Jorge,Llego la hora del buen cine,5-1-20
33212,23:11,Alvarito,Ummmmm,5-1-20
33213,23:12,Ivan,Ummmmm,5-1-20
33214,23:19,Rafa,Quien decide quien es el experto para voter,5-1-20
33215,23:19,Rafa,Según eso Pablo iglesias es de los políticos más formados de nuestra era,5-1-20
33216,23:25,Alvaro,No llego a ver los dígitos de la temperatura,5-1-20
33217,23:26,Alvaro,Pero puedo asegurar sin miedo a equivocarme q andarán entre 13 y 18,5-1-20
33218,23:26,Alvaro,Menos mal q las luces dan una falsa sensación de calidez,5-1-20
33219,23:30,Jorge,Ahora estoy a unos muy confortables 18,5-1-20
33220,23:31,Jorge,Al llegar estaba el récord de 13,5-1-20
33221,23:31,Alvaro,Bingo,5-1-20
33222,23:31,Alvaro,He clavao los márgenes,5-1-20
33223,23:31,Jorge,Otro truco para dar calidez es poner temazos de verano,5-1-20
33224,23:31,Alvaro,Y pensar q hay gente a 25 malgastando el dinero,5-1-20
33225,23:31,Jorge,Yo no me lo explico,5-1-20
33226,23:32,Alvaro,Alguno va hasta en manga corta,5-1-20
33227,0:36,Pete,<Multimedia omitido>,6-1-20
33228,0:36,Pete,<Multimedia omitido>,6-1-20
33229,0:47,Marlena,Pete en calzoncillos,6-1-20
33230,0:48,Jorge,<Multimedia omitido>,6-1-20
33231,0:48,Jorge,A ver quién sabe que película es,6-1-20
33232,0:50,Pete,Jackass?,6-1-20
33233,0:53,Jorge,Ywwwps,6-1-20
33234,0:55,Jorge,<Multimedia omitido>,6-1-20
33235,12:35,Pete,"Pues se ve q aunque haya tamayazo o el de Teruel existe vote no, como es voto a viva voz, han dicho los bildutarras y de erc que votarían si en vez de abstenerse",6-1-20
33236,12:35,Pete,Así q si había una mínima esperanza ya no,6-1-20
33237,12:35,Pete,Harían falta como 20 tanayazos,6-1-20
33238,12:35,Jose,Pero que esperanza,6-1-20
33239,12:36,Jose,Ni me digas que aún crees en los Reyes también?,6-1-20
33240,12:36,Pete,Yo tenía un 0.0001% pero vamos,6-1-20
33241,12:36,Pete,O q secuestraran a algún diputado,6-1-20
33242,12:50,Alvaro,//youtu.be/PirNCiYtaRE,6-1-20
33243,12:50,Alvaro,Esto es de hace meses,6-1-20
33244,12:50,Alvaro,Y lo clava,6-1-20
33245,12:50,Alvaro,De julio es,6-1-20
33246,12:51,Jorge,Que se rebele el PSOE andaluz y el extremeño entero,6-1-20
33247,12:51,Jorge,a tomar por culo,6-1-20
33248,12:51,Jorge,Es la unica,6-1-20
33249,12:54,Alvarito,Jajajaj no nos lo creemos ni borrachos,6-1-20
33250,12:54,Alvarito,Se vienen tiempos de espolio,6-1-20
33251,12:54,Alvaro,Y de tongo electoral,6-1-20
33252,12:55,Alvaro,Es lo q mas temo... Q se perpetúen en el poder amañando resultados,6-1-20
33253,12:55,Alvarito,Se vienen persecucionesp,6-1-20
33254,12:55,Alvarito,Eso lleva existiendo desde el princiouo de los tiempos,6-1-20
33255,12:56,Alvarito,Pero ya te digo yo que con lo que van a hacer/liar poco van a engañar,6-1-20
33256,12:56,Alvarito,Se viene hambre,6-1-20
33257,12:56,Alvarito,Hambre buena,6-1-20
33258,12:56,Jorge,Yo creo que me voy a exiliar de mi españita,6-1-20
33259,12:56,Alvarito,Que va,6-1-20
33260,12:56,Alvarito,Ve a ocaña,6-1-20
33261,12:56,Jorge,Vendré desde África en un convoy de aviones cruzando el estrecho cuando toque coger el fusil,6-1-20
33262,12:56,Alvarito,Y llamalo exilio,6-1-20
33263,12:57,Alvarito,<Multimedia omitido>,6-1-20
33264,12:57,Jorge,"Fuera de bromas vienen tiempos feos, feos",6-1-20
33265,12:57,Alvarito,Si,6-1-20
33266,12:57,Alvarito,Sin duda ya lo he dicho,6-1-20
33267,13:00,Alvarito,Vienen persecuciones,6-1-20
33268,13:14,Rafa,"Mi madre, gente de bien, no como yo, sostiene que si sale este gobierno va a haber un golpe de estado",6-1-20
33269,13:14,Jorge,Good luck,6-1-20
33270,13:15,Antoñito,Parecéis los rojos cuando hablan de la extrema derecha. Que va a pasar. Pues nada. Saldran cambiaran cuatro mierdas y nos joderan a impuestos más aún.,6-1-20
33271,13:16,Antoñito,Pero en definitiva que va a cambiar?? NADA,6-1-20
33272,13:17,Antoñito,El PP de rajoy ha sido el partido que más ha subido los impuestos y tampoco paso nada.,6-1-20
33273,13:17,Rafa,"Cambiará que l gente se canse de escuchar todos los días Cataluña, pais vasco, Cataluña, pais Vasco,Cataluña...",6-1-20
33274,13:17,Jorge,Si le van a pegar una vuelta de tuerca al tema de violencia de género etc,6-1-20
33275,13:18,Jorge,Aquí lo oyeron primero dentro de muy poco cualquier tía te podrá denunciar por violencia de género sin ser pareja o expareja,6-1-20
33276,13:18,Antoñito,pero si la justicia esta ya en la mierda,6-1-20
33277,13:18,Jorge,Siempre se puede ir a peor,6-1-20
33278,13:18,Jorge,Ya verás cuando te pongan un comisario de igualdad en atlas,6-1-20
33279,13:18,Pete,"Pasará más feminismo, más joder al hombre, más inmis, mas impuestos, más injusticias entre regiones, más indepes, mas impuestos x cambio climatico más paro más pobreza",6-1-20
33280,13:18,Jorge,Te va a hacer una gracia cojonuda jaka,6-1-20
33281,13:18,Antoñito,No se cumple ni la constitucion. Que se ha demostrado que no sirve para nada,6-1-20
33282,13:19,Jorge,Agree,6-1-20
33283,13:19,Alvaro,Se te ha olvidao más impuestos,6-1-20
33284,13:20,Antoñito,Esto ahora mismo no hace falta ni cambiar la ley para que pase,6-1-20
33285,13:20,Antoñito,Solo interpretarla distinto,6-1-20
33286,13:20,Antoñito,Y ya,6-1-20
33287,13:21,Antoñito,El problema es la falta de separación entre los poderes del estado,6-1-20
33288,13:22,Antoñito,"Cuando llegue, si no me interesa.me piro del país y ya",6-1-20
33289,13:23,Pete,"Ahí, plantando cara",6-1-20
33290,13:23,Jorge,Na si yo lo que digo es que vamos por la senda de los rojos,6-1-20
33291,13:23,Jorge,Desde la transición no paramos de avanzar por ella,6-1-20
33292,13:24,Antoñito,A mi me la suda España. Ojala no hubiera Estado.,6-1-20
33293,13:24,Antoñito,Yo lucho por los mios,6-1-20
33294,13:24,Jorge,A mi me gustaría independizar Madrid y que fuera un paraíso fiscal,6-1-20
33295,13:24,Jorge,Se iban a acabar las tonterías pero cagando ostias,6-1-20
33296,13:25,Antoñito,Madrid cada vex es más liberal,6-1-20
33297,13:25,Antoñito,Como debe ser,6-1-20
33298,13:25,Jorge,Si pero siempre tenemos el peligro rojo. En las municipales y de la comunidad hemos estado al bordeciro,6-1-20
33299,13:25,Jorge,Bordecito,6-1-20
33300,13:43,Pete,Antoñito no te veo yo yéndote tan contento cerrando tu empresa a otro lado desinviertiendo malvendiendo todos tus activos,6-1-20
33301,13:44,Pete,Y creo q confundes estado con nación pero bueno eso es otro tema,6-1-20
33302,13:44,Pete,Este gobierno es el q más va a influir socialmente,6-1-20
33303,13:45,Pete,"En la manera de pensar, opinar, controlador de medios, etc",6-1-20
33304,13:45,Pete,Y eso no se ha visto en 50 años,6-1-20
33305,13:46,Pete,Si tu hijo nace hombre va a pagar más impuestos y va a aprender en las escuelas lo q quieran papi estado,6-1-20
33306,13:46,Jorge,<Multimedia omitido>,6-1-20
33307,13:49,Jorge,<Multimedia omitido>,6-1-20
33308,13:49,Antoñito,Que activos?? Yo lo único que tengo es la empresa. Se vende por lo que nos den y a tomar por culo.,6-1-20
33309,13:49,Jorge,Mis recomendaciones de grupos de Facebook😂,6-1-20
33310,13:49,Antoñito,Aleatorio total,6-1-20
33311,13:51,Jorge,Yo he decidido practicar el estoicismo,6-1-20
33312,13:51,Jorge,No me pienso preocupar por lo que no puedo cambiar,6-1-20
33313,13:51,Jorge,Así que si van mal dadas tomaré las decisiones que tenga que tomar e ya,6-1-20
33314,13:51,Antoñito,Opino 100% igual,6-1-20
33315,13:52,Alvarito,This,6-1-20
33316,13:56,Jose,20 ministerios y 3 vicepresidencias,6-1-20
33317,13:56,Jose,Madre de Dios,6-1-20
33318,13:59,Pete,Esto es aberrante,6-1-20
33319,14:00,Pete,Te darán un cagao xq se habrán cargado la economía!,6-1-20
33320,14:03,Jose,<Multimedia omitido>,6-1-20
33321,14:03,Jose,Que al tío solo le mueve su puto ego ni cotiza,6-1-20
